id,file,symbol_or_kind,lines,match_count,snippet,current_mechanism,current_role_ownership_assumption,target_capability,server_enforcement,rls_enforcement,ui_enforcement,owner_user_id_class,migration_dependency,wave,risk,test_required,scope
0300,supabase/migrations/20261029050000_timeline_merged_view_ordering_fix.sql,current_user_venue_id,23,1,if v_venue_id is null or v_venue_id is distinct from public.current_user_venue_id() then,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0301,supabase/migrations/20261029060000_timeline_merged_view_notes_fix.sql,current_user_venue_id,21,1,if v_venue_id is null or v_venue_id is distinct from public.current_user_venue_id() then,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0302,supabase/migrations/20261101020000_engineering_cleanup_rls_luv_rollups_vendor_health.sql,current_user_venue_id,38,1,using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0303,supabase/migrations/20261101020000_engineering_cleanup_rls_luv_rollups_vendor_health.sql,owner_user_id,"19,52",2,"-- still use the older owner_user_id-only check; that's a separate,",venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact_or_historical,multi-owner + account contact,4,H,Y,venue_team
0304,supabase/migrations/20261102000000_luv_celebrations.sql,current_user_venue_id,"51,59",2,using (venue_id = current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0305,supabase/migrations/20261110000000_lead_intake_architecture.sql,current_user_venue_id,"136,469",2,for select using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0306,supabase/migrations/20261112000000_rc2_conversation_attachments.sql,current_user_venue_id,"32,36,49,69,109,133",6,where cm.id = message_id and cm.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0307,supabase/migrations/20261112000000_rc2_conversation_attachments.sql,owner_user_id,51,1,-- the older owner_user_id lookup the couple-messages version predates.,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact_or_historical,multi-owner + account contact,4,H,Y,venue_team
0308,supabase/migrations/20261114000000_rc2_vendor_conversations.sql,current_user_venue_id,109,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0309,supabase/migrations/20261115000000_rc2_activity_timeline.sql,current_user_venue_id,32,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0310,supabase/migrations/20261116000000_rc2_search_conversations_requests.sql,owner_user_id,48,1,where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0311,supabase/migrations/20261117000000_rc2_fix_conversation_inbox_client_lookup.sql,current_user_venue_id,24,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0312,supabase/migrations/20261122000000_sprint1_vendor_conversation_attachments.sql,current_user_venue_id,60,1,-- policy) resolve back to current_user_venue_id() only — there is no,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0313,supabase/migrations/20261123000000_sprint1_vendor_event_detail_and_floor_plan_sharing.sql,current_user_venue_id,9,1,"-- venue_id = current_user_venue_id(), which is null for a vendor) — every",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,M,Y,venue_team
0314,supabase/migrations/20261124000000_sprint2_vendor_certification_fixes.sql,current_user_venue_id,7,1,-- only recognizes venue_id = current_user_venue_id() (null for a vendor,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0315,supabase/migrations/20261126000000_quickbooks_integration_phase_a.sql,current_user_venue_id,"67,68,123,124,153,154",6,for all using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,settings.integrations,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0316,supabase/migrations/20261129000000_tour_scheduling_completion.sql,current_user_venue_id,"56,57,88,89,379,446",6,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0317,supabase/migrations/20261132000000_facebook_lead_ads.sql,current_user_venue_id,"43,44,69,70,110,134",6,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0318,supabase/migrations/20261133000000_qr_lead_capture.sql,current_user_venue_id,"34,35,53",3,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0319,supabase/migrations/20261135000000_stripe_payment_processing_phase_a.sql,current_user_venue_id,"98,99",2,for all using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0320,supabase/migrations/20261135000000_stripe_payment_processing_phase_a.sql,markLineItemPaid,107,1,"-- checked directly, not assumed. markLineItemPaid()/refundLineItem_() (the",markLineItemPaid service,venue membership; no role gate,payments.refund,Y,partial,N,,sensitive capability conversion,6,H,Y,venue_team
0321,supabase/migrations/20261135000000_stripe_payment_processing_phase_a.sql,refundLineItem_,107,1,"-- checked directly, not assumed. markLineItemPaid()/refundLineItem_() (the",refundLineItem_ service,owner only,payments.refund,Y,partial,N,,sensitive capability conversion,6,H,Y,venue_team
0322,supabase/migrations/20261137000000_guided_setup_resumability.sql,owner_user_id,"62,67",2,select id into v_id from public.venues where owner_user_id = uid;,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact_or_historical,multi-owner + account contact,4,H,Y,venue_team
0323,supabase/migrations/20261139000000_migration_center_foundation.sql,current_user_venue_id,"47,48",2,for all using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0324,supabase/migrations/20261140000000_message_template_attachments.sql,current_user_venue_id,"33,34",2,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0325,supabase/migrations/20261141000000_white_glove_atomic_venue_override.sql,current_user_venue_id,"8,16,47,131",4,-- current_user_venue_id() INTERNALLY and ignore any venueId passed in from,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0326,supabase/migrations/20261143000000_white_glove_onboarding_engagements.sql,current_user_venue_id,19,1,-- venue of its own and would still fail current_user_venue_id()). So the,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0327,supabase/migrations/20261151000000_white_glove_lead_venue_override.sql,current_user_venue_id,"8,30",2,"-- session (falls back to their own current_user_venue_id(), unchanged).",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0328,supabase/migrations/20261153000000_luv_briefing_views.sql,current_user_venue_id,"27,28",2,using (venue_id = current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0329,supabase/migrations/20261159000000_vendor_faqs.sql,in_owner_manager_sql,32,1,"and vu.role in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0330,supabase/migrations/20261159000000_vendor_faqs.sql,owner_user_id,44,1,and v.owner_user_id = auth.uid(),venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0331,supabase/migrations/20261170000000_vendor_venue_first_dashboard.sql,current_user_venue_id,16,1,-- current_user_venue_id() (venue-staff sessions) — there is no policy,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0332,supabase/migrations/20261179000000_vendor_self_checkin.sql,current_user_venue_id,4,1,-- UPDATE is blocked by eva_all (venue_id = current_user_venue_id()).,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0333,supabase/migrations/20261181000000_couple_vendor_conversations.sql,current_user_venue_id,187,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0334,supabase/migrations/20261189000000_vendor_task_templates.sql,in_owner_manager_sql,41,1,"and vu.role in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0335,supabase/migrations/20261191000000_event_vendor_removal_requests.sql,current_user_venue_id,"55,60,61",3,for select using (venue_id = public.current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0336,supabase/migrations/20261192000000_vendor_task_template_packs.sql,in_owner_manager_sql,"79,130",2,"and vu.role in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0337,supabase/migrations/20261194000000_timeline_day_offset.sql,current_user_venue_id,68,1,if v_venue_id is null or v_venue_id is distinct from public.current_user_venue_id() then,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0338,supabase/migrations/20261213000000_document_domain_foundation.sql,current_user_role_rpc,547,1,"using (public.current_user_role() in ('owner', 'manager'));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0339,supabase/migrations/20261213000000_document_domain_foundation.sql,current_user_venue_id,"540,541,572,582,591,600,609,618",8,"using      (public.canonical_document_owner_venue_id(owner_type, owner_id) = public.current_user_venue_id())",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0340,supabase/migrations/20261213000000_document_domain_foundation.sql,in_owner_manager_sql,547,1,"using (public.current_user_role() in ('owner', 'manager'));","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0341,supabase/migrations/20261221000000_canonical_metrics_foundation.sql,current_user_venue_id,"125,144,161,186,208",5,"-- current_user_venue_id() helper (sprint107), exactly as every sibling",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0342,supabase/migrations/20261221000000_canonical_metrics_foundation.sql,owner_user_id,298,1,where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0343,supabase/migrations/20261222000000_document_workspace.sql,current_user_venue_id,"49,50,78,83,89,114",6,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0344,supabase/migrations/20261239000000_couple_share_timeline_verified_completion.sql,current_user_venue_id,76,1,and e.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0345,supabase/migrations/20261248000000_event_inventory_foundation.sql,current_user_venue_id,"196,197,201,202,206,207,211,212,216,217",10,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0346,supabase/migrations/20261251000000_floor_plan_phase2_offers_and_selection.sql,current_user_venue_id,"137,138",2,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,events.floor_plans,Y,Y,N,,staff narrowing / finance caps,7,M,Y,venue_team
0347,supabase/migrations/20261253000000_questionnaire_working_experience.sql,current_user_venue_id,"14,55,56,94,95,127,128",7,--    written before Sprint 107 introduced venue_staff/current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0348,supabase/migrations/20261253000000_questionnaire_working_experience.sql,owner_user_id,15,1,--    and was never migrated — it still checks `owner_user_id = auth.uid()`,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0349,supabase/migrations/20261254000000_questionnaire_draft_save_and_reopen.sql,current_user_venue_id,79,1,"-- and event_questionnaires' own RLS (venue_id = current_user_venue_id(),",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0350,supabase/migrations/20261257000000_reporting_funnel_date_window.sql,current_user_venue_id,34,1,v_venue_id uuid := public.current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,reports.view|reports.schedule,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0351,supabase/migrations/20261257000000_reporting_funnel_date_window.sql,owner_user_id,131,1,where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,reports.view|reports.schedule,Y,partial,N,d_obsolete_ownership_auth_signal,remaining role-string retirement,9,M,Y,venue_team
0352,supabase/migrations/20261258000000_reporting_funnel_stage_detail.sql,current_user_venue_id,64,1,where l.venue_id = public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,reports.view|reports.schedule,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0353,supabase/migrations/20261259000000_canonical_bookings_security_invoker.sql,current_user_venue_id,13,1,"-- payment_line_items, all of which do have `venue_id = current_user_venue_id()`",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0354,supabase/migrations/20261260000000_template_delete_permission_normalization.sql,current_user_role_rpc,"30,35,40,45,50,55",6,"using (current_user_role() = any (array['owner', 'manager']));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0355,supabase/migrations/20261261000000_event_order_templates.sql,current_user_role_rpc,125,1,"using (current_user_role() = any (array['owner', 'manager']));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0356,supabase/migrations/20261261000000_event_order_templates.sql,current_user_venue_id,"101,102,106,107,111,112",6,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0357,supabase/migrations/20261262000000_brochures.sql,current_user_role_rpc,84,1,"using (current_user_role() = any (array['owner', 'manager']));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0358,supabase/migrations/20261262000000_brochures.sql,current_user_venue_id,"72,73,77,78",4,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0359,supabase/migrations/20261264000000_saved_reports.sql,current_user_venue_id,"84,85,89,90",4,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0360,supabase/migrations/20261265000000_saved_report_schedule_permission_gate.sql,current_user_role_rpc,"19,24",2,"with check (current_user_role() = any (array['owner', 'manager']));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0361,supabase/migrations/20261266000000_playbook_milestones_delete_gate.sql,current_user_role_rpc,15,1,"using (current_user_role() = any (array['owner', 'manager']));",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0362,supabase/migrations/20261279000000_invoice_void_rls_backstop.sql,current_user_role_rpc,28,1,"and (status <> 'void' or current_user_role() in ('owner', 'manager'))",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,payments.void_invoice,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0363,supabase/migrations/20261279000000_invoice_void_rls_backstop.sql,current_user_venue_id,"25,27",2,using (venue_id = current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0364,supabase/migrations/20261279000000_invoice_void_rls_backstop.sql,in_owner_manager_sql,28,1,"and (status <> 'void' or current_user_role() in ('owner', 'manager'))","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,payments.void_invoice,Y,Y,N,,sensitive capability conversion,6,H,Y,venue_team
0365,supabase/migrations/20261281000000_white_label_contract_signature.sql,current_user_role_rpc,"93,102",2,"or current_user_role() in ('owner', 'manager')",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0366,supabase/migrations/20261281000000_white_label_contract_signature.sql,current_user_venue_id,"75,81,88,90,101",5,using (venue_id = current_user_venue_id());,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,M,Y,venue_team
0367,supabase/migrations/20261281000000_white_label_contract_signature.sql,in_owner_manager_sql,"93,102",2,"or current_user_role() in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,contracts.venue_sign|documents.delete,Y,Y,N,,sensitive capability conversion,6,H,Y,venue_team
0368,supabase/migrations/20261284000000_activity_timeline_automation.sql,current_user_venue_id,14,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0369,supabase/migrations/20261287000000_automation_p1.sql,current_user_venue_id,30,1,v_venue_id := current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0370,supabase/migrations/20261290000000_vendor_relationship_venue_staff_rls.sql,current_user_venue_id,"7,10,19,20,23,34",6,-- venue via current_user_venue_id() (Sprint 107 pattern).,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0371,supabase/migrations/20261290000000_vendor_relationship_venue_staff_rls.sql,owner_user_id,"6,24",2,"-- venues.owner_user_id = auth.uid(), blocking Manager/Staff who share the",venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0372,supabase/migrations/20261292000000_vendor_venue_staff_rls.sql,current_user_venue_id,"7,9,23,38,46,55",6,-- Manager/Staff who share the venue via current_user_venue_id().,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0373,supabase/migrations/20261292000000_vendor_venue_staff_rls.sql,owner_user_id,6,1,"-- Three policies still checked venues.owner_user_id = auth.uid(), blocking",venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0374,supabase/migrations/20261293000000_venue_enrollments.sql,owner_user_id,"68,98,99",3,p_owner_user_id uuid,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact,multi-owner + account contact,4,H,Y,venue_team
0375,supabase/migrations/20261295000000_setup_hub_state.sql,current_user_venue_id,"92,93,121,122",4,using      (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0376,supabase/migrations/20261297000000_notification_preferences_email_correction.sql,owner_user_id,"124,206",2,from public.venues where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0377,supabase/migrations/20261298000000_coordinator_tour_availability_read.sql,current_user_venue_id,"2,19,62",3,"-- current_user_venue_id(), matching get_coordinator_tour_slots.",SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,settings.availability,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0378,supabase/migrations/20261298000000_reminder_cadence_and_venue_email.sql,owner_user_id,"80,85,99,137",4,using (exists (select 1 from public.venues where id = venue_reminder_cadence.venue_id and owner_user_id = auth.uid()));,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,d_obsolete_ownership_auth_signal,multi-owner + account contact,4,H,Y,venue_team
0379,supabase/migrations/20261299000000_uploads_bucket_venue_scoped_write.sql,current_user_role_rpc,"14,31,40,45,54",5,"--   * current_user_role() in (owner, manager) — same Team Permissions",SQL/RPC current_user_role(),prefers venues.owner_user_id then staff role LIMIT 1,LEGACY_ROLE_RESOLUTION,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0380,supabase/migrations/20261299000000_uploads_bucket_venue_scoped_write.sql,current_user_venue_id,"13,30,39,44,53",5,--   * first path segment = current_user_venue_id() (cannot write another venue),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0381,supabase/migrations/20261299000000_uploads_bucket_venue_scoped_write.sql,in_owner_manager_sql,"31,40,45,54",4,"and public.current_user_role() in ('owner', 'manager')","RLS/SQL current_user_role() in ('owner','manager')",owner|manager,LEGACY_ROLE_RLS_GATE,Y,Y,N,,remaining role-string retirement,9,H,Y,venue_team
0382,supabase/migrations/20261300000000_migration_center_engine.sql,current_user_venue_id,"105,106,138,141,201,202",6,for all using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0383,supabase/migrations/20261301000000_historical_import_quiet_mode.sql,current_user_venue_id,141,1,else public.current_user_venue_id(),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0384,supabase/migrations/20261304000000_activate_enrollment_owner_staff.sql,owner_user_id,"8,35,59,60,72",5,p_owner_user_id uuid,venues.owner_user_id reference,singular venue owner column,OWNER_USER_ID_REF,Y,partial,N,a_account_contact,multi-owner + account contact,4,H,Y,venue_team
0385,supabase/migrations/20261309000000_inquiry_form_config.sql,current_user_venue_id,"57,58",2,using (venue_id = public.current_user_venue_id()),SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,settings.venue_profile,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0386,supabase/migrations/20261310100000_sales_pipeline_reporting_remap.sql,current_user_venue_id,"14,357",2,v_venue_id uuid := public.current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,reports.view|reports.schedule,Y,Y,N,,remaining role-string retirement,9,M,Y,venue_team
0387,supabase/migrations/20261310100000_sales_pipeline_reporting_remap.sql,owner_user_id,107,1,where owner_user_id = auth.uid();,venues.owner_user_id reference,singular venue owner column,reports.view|reports.schedule,Y,partial,N,d_obsolete_ownership_auth_signal,remaining role-string retirement,9,M,Y,venue_team
0388,supabase/migrations/20261318000000_tour_capacity_enforcement.sql,current_user_venue_id,"464,541",2,v_venue_id  uuid := public.current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
0389,supabase/migrations/20261322000000_tour_booking_atomicity.sql,current_user_venue_id,"232,310",2,v_venue_id  uuid := public.current_user_venue_id();,SQL/RPC current_user_venue_id(),owner_user_id venue then staff venue LIMIT 1,ACTIVE_VENUE_CONTEXT,Y,Y,N,,active venue context,2,H,Y,venue_team
